,Year_Birth,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Spent,Education_Graduation,Education_Postgraduate,Education_Undergraduate,Marital_Status_Married,Marital_Status_Single
1516,46,30560.0,15,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,1,31,0,1,0,1,0
1517,53,35924.0,6,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,1,34,0,1,0,1,0
1518,58,64140.0,12,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,1,1750,0,1,0,0,1
1519,41,56386.0,23,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,1,612,1,0,0,1,0
1520,41,75774.0,5,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,823,0,1,0,1,0
1521,62,39228.0,17,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,0,20,0,1,0,0,1
1522,48,58494.0,9,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,1,396,0,1,0,1,0
1523,41,58684.0,3,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,0,813,1,0,0,0,1
1524,55,57136.0,16,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,0,1179,1,0,0,0,1
1525,72,56551.0,5,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,1,138,0,1,0,0,1
1526,40,22448.0,7,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,1,55,1,0,0,1,0
1527,61,82014.0,25,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,0,1511,1,0,0,0,1
1528,59,34213.0,25,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,1,117,1,0,0,0,1
1530,75,25358.0,14,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,1,32,0,1,0,0,1
1531,44,35544.0,7,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,1,67,0,1,0,0,1
1532,68,36634.0,16,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,1,335,0,1,0,1,0
1533,68,62670.0,8,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,1,825,0,1,0,1,0
1534,50,50334.0,14,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,1,694,0,1,0,1,0
1535,41,72066.0,3,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,0,1792,1,0,0,0,1
1536,64,50729.0,17,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,1,496,0,1,0,0,1
1537,54,34916.0,16,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,1,231,1,0,0,1,0
1538,46,64892.0,4,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,1,902,1,0,0,0,1
1539,56,43602.0,8,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,1,68,1,0,0,0,1
1540,37,41473.0,15,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,1,76,0,1,0,0,1
1541,55,63246.0,13,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,1,772,0,1,0,1,0
1542,63,36732.0,9,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,1,47,0,1,0,1,0
1543,37,37929.0,14,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,0,265,0,1,0,0,1
1544,71,86610.0,13,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0,1603,1,0,0,1,0
1545,36,80141.0,21,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,0,2091,0,1,0,1,0
1546,52,69016.0,22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,1,1533,1,0,0,1,0
1547,31,20193.0,22,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0,82,0,1,0,1,0
1548,47,27573.0,18,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,1,244,1,0,0,1,0
1549,43,15862.0,15,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,1,36,0,0,1,0,1
1550,46,49544.0,20,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,1,404,0,1,0,1,0
1551,42,33228.0,8,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,1,71,1,0,0,1,0
1552,44,70440.0,12,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,0,1572,1,0,0,1,0
1553,51,38232.0,8,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,1,122,1,0,0,1,0
1554,67,22554.0,23,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,1,41,0,1,0,1,0
1555,39,23536.0,4,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,10,0,1,0,1,0
1556,70,49413.0,11,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,1,304,1,0,0,1,0
1557,53,42231.0,6,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,1,37,1,0,0,1,0
1558,42,78789.0,26,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0,1754,0,1,0,0,1
1559,54,56534.0,14,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,1,815,1,0,0,1,0
1560,51,58350.0,21,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1,1001,1,0,0,0,1
1561,71,49090.0,14,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,1,688,1,0,0,0,1
1562,35,61787.0,15,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,1319,0,1,0,0,1
1563,37,18169.0,19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,1,21,0,1,0,1,0
1564,41,24336.0,25,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,1,31,0,1,0,0,1
1565,32,18222.0,21,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,67,1,0,0,1,0
1566,70,62335.0,16,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,1,708,1,0,0,0,1
1567,51,42033.0,24,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,1,25,0,1,0,1,0
1568,39,86580.0,19,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,0,746,0,1,0,1,0
1569,65,41437.0,24,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,32,0,1,0,0,1
1570,71,73705.0,7,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,1,1695,0,1,0,0,1
1571,46,61064.0,25,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1,1080,1,0,0,1,0
1572,33,18358.0,10,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,1,57,1,0,0,0,1
1573,49,55012.0,6,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,1,660,0,1,0,1,0
1574,49,9722.0,24,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,1,103,0,0,1,1,0
1575,38,38175.0,12,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,1,153,0,1,0,1,0
1576,66,58656.0,24,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1,1220,0,1,0,1,0
1577,57,52117.0,26,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,1,279,1,0,0,1,0
1578,44,64813.0,9,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1,745,1,0,0,1,0
1579,49,54222.0,7,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,1,264,0,1,0,1,0
1580,36,83512.0,3,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0,2157,1,0,0,1,0
1581,63,77520.0,13,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1,1526,0,1,0,1,0
1582,44,41154.0,18,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,1,69,1,0,0,1,0
1583,56,80398.0,23,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,0,1597,1,0,0,1,0
1584,30,18746.0,4,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,1,64,0,0,1,0,1
1585,38,35196.0,23,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,1,497,1,0,0,1,0
1586,66,60230.0,16,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,1067,1,0,0,0,1
1587,45,22108.0,4,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,1,31,1,0,0,1,0
1588,48,44392.0,13,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,1,211,1,0,0,1,0
1589,46,55424.0,22,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,1,877,0,1,0,1,0
1590,43,17688.0,21,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,1,11,1,0,0,1,0
1591,39,92491.0,17,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0,2034,0,1,0,1,0
1592,31,90273.0,9,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,1991,1,0,0,0,1
1593,60,82571.0,6,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,1686,0,1,0,0,1
1594,40,38513.0,8,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,324,0,1,0,0,1
1595,43,16653.0,5,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,69,0,1,0,0,1
1596,67,42586.0,23,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,1,252,1,0,0,1,0
1597,57,23529.0,21,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,54,0,0,1,0,1
1598,71,71107.0,19,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1,1327,1,0,0,1,0
1599,58,46910.0,6,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,1,68,0,1,0,1,0
1600,67,37244.0,17,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,1,55,1,0,0,0,1
1601,56,82427.0,6,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,1456,1,0,0,1,0
1602,64,75342.0,17,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,563,0,1,0,0,1
1603,68,70044.0,19,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,1504,1,0,0,0,1
1604,59,77437.0,10,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0,1125,1,0,0,1,0
1605,63,54984.0,4,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,1,358,1,0,0,1,0
1606,51,42403.0,9,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,42,0,1,0,1,0
1607,58,55761.0,5,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,1,184,1,0,0,1,0
1608,39,37292.0,17,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,460,1,0,0,1,0
1609,77,45576.0,4,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,145,0,1,0,0,1
1610,75,70321.0,20,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,1376,1,0,0,1,0
1611,53,58086.0,20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,792,0,1,0,0,1
1612,70,81795.0,23,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,1382,1,0,0,1,0
1613,75,28389.0,22,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,28,0,0,1,1,0
1614,53,69901.0,16,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,882,1,0,0,0,1
1615,73,80360.0,19,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,2231,0,1,0,1,0
1616,61,63342.0,23,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,1101,0,1,0,1,0
1617,42,31859.0,7,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,48,0,1,0,0,1
1618,73,51569.0,20,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,467,0,1,0,0,1
1619,43,16014.0,18,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,1,38,0,0,1,0,1
1620,54,41120.0,11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,1,81,1,0,0,1,0
1621,51,39763.0,14,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,167,0,1,0,0,1
1622,67,38725.0,4,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,1,45,0,1,0,1,0
1623,50,77981.0,16,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,664,1,0,0,1,0
1624,58,62905.0,12,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,622,0,1,0,1,0
1625,43,13533.0,19,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,48,0,1,0,0,1
1626,47,59481.0,11,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,461,1,0,0,1,0
1627,45,72117.0,13,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,1073,1,0,0,1,0
1628,36,21955.0,13,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,55,0,1,0,1,0
1629,66,67131.0,18,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,976,1,0,0,1,0
1630,42,36802.0,3,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,20,0,1,0,0,1
1631,47,47808.0,11,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,224,0,1,0,1,0
1632,48,25509.0,24,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,101,0,1,0,0,1
1633,70,85431.0,16,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,1165,0,1,0,1,0
1634,55,42664.0,6,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,24,1,0,0,1,0
1635,45,28973.0,24,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,269,0,1,0,1,0
1636,49,39435.0,14,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,1,102,0,1,0,1,0
1637,38,65370.0,14,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,461,0,1,0,1,0
1638,43,20194.0,21,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,47,0,0,1,0,1
1639,46,42473.0,7,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,1,144,0,1,0,0,1
1640,54,64590.0,24,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,1338,1,0,0,1,0
1641,63,71232.0,10,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1,917,1,0,0,1,0
1642,51,34600.0,21,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,1,318,1,0,0,1,0
1643,55,46904.0,23,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,1,253,1,0,0,0,1
1644,49,49094.0,24,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,502,1,0,0,1,0
1645,39,36075.0,9,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,119,1,0,0,1,0
1646,43,60839.0,25,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,1,1250,0,1,0,1,0
1647,60,82122.0,13,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,1382,0,1,0,1,0
1648,70,34074.0,14,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,1,255,1,0,0,1,0
1649,62,28520.0,15,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,43,0,1,0,1,0
1650,67,62535.0,12,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,398,1,0,0,0,1
1651,45,36273.0,5,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,76,0,1,0,0,1
1652,58,63404.0,4,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,1,902,1,0,0,1,0
1653,46,78416.0,3,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1,1179,1,0,0,1,0
1654,48,75702.0,24,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1,1921,1,0,0,1,0
1655,71,59385.0,17,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,1,185,0,1,0,1,0
1656,71,44689.0,8,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,1,34,1,0,0,1,0
1657,56,7144.0,10,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,1,416,0,1,0,0,1
1658,66,90369.0,5,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,1588,1,0,0,1,0
1659,48,63159.0,23,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0,1797,0,1,0,0,1
1660,59,46757.0,22,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1,1143,0,1,0,0,1
1661,53,79734.0,3,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,0,914,0,1,0,1,0
1662,30,63207.0,20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,0,1502,1,0,0,1,0
1663,68,72071.0,19,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1,1338,1,0,0,0,1
1664,39,21840.0,14,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,1,27,0,1,0,1,0
1665,40,58582.0,12,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,1,763,0,1,0,1,0
1666,71,72282.0,14,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,1331,1,0,0,0,1
1667,66,50387.0,13,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,1,525,1,0,0,1,0
1668,61,32583.0,3,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,9,0,1,0,1,0
1669,60,62568.0,6,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,1,953,1,0,0,1,0
1670,51,44635.0,11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,1,68,0,1,0,0,1
1671,54,63967.0,14,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,1,882,1,0,0,1,0
1672,44,52513.0,25,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,1149,0,1,0,1,0
1673,53,25293.0,12,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,1,37,1,0,0,1,0
1674,57,54111.0,13,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,1,388,0,1,0,0,1
1675,36,78394.0,19,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,1428,1,0,0,1,0
1676,64,80739.0,16,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,1633,0,1,0,1,0
1677,47,22669.0,16,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,1,173,0,1,0,1,0
1678,35,29236.0,12,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,1,99,1,0,0,0,1
1679,63,44911.0,18,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,1,215,1,0,0,1,0
1680,60,54693.0,19,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,1,929,0,1,0,1,0
1681,48,48186.0,6,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,1,219,1,0,0,1,0
1682,45,54809.0,12,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,1,174,1,0,0,1,0
1683,44,41580.0,22,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,1,92,1,0,0,1,0
1684,52,80336.0,13,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,0,1052,0,1,0,1,0
1685,65,47743.0,18,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,1,275,1,0,0,1,0
1686,67,62972.0,26,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,1,587,0,1,0,1,0
1687,68,57333.0,24,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,1,1662,0,1,0,0,1
1688,40,32313.0,20,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,1,159,0,1,0,1,0
1689,69,84953.0,16,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,0,1024,0,1,0,0,1
1690,54,27071.0,5,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,1,35,0,1,0,0,1
1691,65,68148.0,13,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,0,1042,0,1,0,1,0
1692,57,65735.0,10,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,1,395,0,1,0,1,0
1693,47,86836.0,25,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,0,557,0,1,0,1,0
1694,59,4023.0,3,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,1,9,0,1,0,1,0
1695,32,30093.0,15,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,0,69,1,0,0,1,0
1696,56,57705.0,8,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,1,486,0,1,0,1,0
1697,34,25008.0,8,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,1,34,1,0,0,0,1
1698,27,83257.0,24,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,0,1365,0,1,0,0,1
1699,47,22280.0,16,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,1,13,1,0,0,1,0
1700,44,72159.0,23,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,0,1401,0,1,0,1,0
1701,61,64260.0,21,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,0,1574,1,0,0,1,0
1702,38,82733.0,12,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,0,1323,0,1,0,0,1
1703,51,74290.0,13,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1,1217,0,1,0,0,1
1704,71,58217.0,22,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,1,103,0,1,0,0,1
1705,46,21024.0,15,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,0,84,0,1,0,1,0
1706,50,70116.0,20,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,0,1536,0,1,0,1,0
1707,37,54006.0,24,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,1,581,1,0,0,1,0
1708,56,69063.0,23,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,1,928,0,1,0,1,0
1709,47,11448.0,9,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,0,14,0,1,0,0,1
1710,51,70886.0,11,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,1,960,1,0,0,1,0
1711,49,60208.0,24,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,1,656,1,0,0,0,1
1712,54,32889.0,13,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,1,55,0,1,0,1,0
1713,38,34738.0,4,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,1,20,1,0,0,0,1
1714,51,30538.0,24,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,1,367,0,1,0,1,0
1715,45,82326.0,6,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,0,2257,0,1,0,1,0
1716,55,26642.0,7,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,1,42,0,1,0,0,1
1717,58,69932.0,15,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,1,1049,1,0,0,0,1
1718,50,44503.0,5,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,1,48,1,0,0,0,1
1719,74,60200.0,21,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,1,685,0,1,0,0,1
1720,70,49638.0,5,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,1,39,1,0,0,0,1
1721,35,23830.0,7,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,0,43,0,1,0,0,1
1722,63,33051.0,26,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,0,835,0,1,0,0,1
1723,64,72905.0,8,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,0,1515,1,0,0,1,0
1724,71,69702.0,19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,1,1039,0,1,0,1,0
1725,47,70300.0,14,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1,1596,1,0,0,0,1
1726,38,70643.0,24,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,0,1828,0,1,0,1,0
1727,53,30396.0,5,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,1,34,0,1,0,1,0
1728,54,50616.0,5,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,1,149,0,1,0,0,1
1729,53,62772.0,16,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,1,946,0,1,0,0,1
1730,37,30298.0,4,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,0,28,0,1,0,0,1
